administrative_code,administrative_name,name,tenure_begin,tenure_end,position,gender,birthyear,birthplace,degree,name_tkov,birthplace_tkov,
371300,山东省临沂市,陈先运,2013,2015,市长,男,1962,山东省菏泽市,本科,张术平,山东省潍坊市,
371300,山东省临沂市,张务锋,2011,2013,市长,男,1960,山东省莱芜市,研究生,陈先运,山东省菏泽市,
371300,山东省临沂市,张少军,2011,2015,市委书记,男,1955,山东省潍坊市,研究生,林峰海,山东省烟台市,
371300,山东省临沂市,张少军,2007,2011,市长,男,1955,山东省潍坊市,研究生,张务锋,山东省莱芜市,
371300,山东省临沂市,连承敏,2007,2011,市委书记,男,1951,山东省威海市,本科,张少军,山东省潍坊市,
371300,山东省临沂市,连承敏,2002,2007,市长,男,1951,山东省威海市,本科,张少军,山东省潍坊市,
371300,山东省临沂市,李群,2002,2003,市委书记,男,1962,山东省威海市,研究生,,,
371300,山东省临沂市,李群,2001,2002,市长,男,1962,山东省威海市,研究生,连承敏,山东省威海市,
371300,山东省临沂市,李玉妹,1997,2001,市长,女,1956,山东省临沂市,研究生,李群,山东省威海市,
371300,山东省临沂市,乔延春,1997,2002,市委书记,男,1948,山东省烟台市,本科,李群,山东省威海市,
371400,山东省德州市,刘炳国,2019,2019,市长,男,1964,山东省烟台市,本科,杨洪涛,山东省烟台市,
371400,山东省德州市,杨洪涛,2019,2021,市长,男,1966,山东省烟台市,本科,朱开国,山东省枣庄市,
371400,山东省德州市,李猛,2019,2021,市委书记,男,1967,安徽省淮南市,研究生,田卫东,山东菏泽市,
371400,山东省德州市,陈飞,2015,2018,市长,男,1975,山东省济南市,研究生,刘炳国,山东省烟台市,
371400,山东省德州市,陈勇,2015,2019,市委书记,男,1959,山东省青岛市,研究生,李猛,安徽省淮南市,
371400,山东省德州市,杨宜新,2013,2015,市长,男,1964,湖北省荆州市,研究生,陈飞,山东省济南市,
371400,山东省德州市,陈先运,2011,2013,市长,男,1962,山东省菏泽市,本科,杨宜新,湖北省荆州市,
371400,山东省德州市,吴翠云,2011,2015,市委书记,女,1958,山东省淄博市,研究生,陈勇,山东省青岛市,
371400,山东省德州市,雷建国,2007,2011,市委书记,男,1955,河北省,研究生,吴翠云,山东省淄博市,
371400,山东省德州市,吴翠云,2006,2011,市长,女,1958,山东省淄博市,研究生,陈先运,山东省菏泽市,
371400,山东省德州市,孙永春,2001,2006,市长,男,1957,山东省潍坊市,研究生,吴翠云,山东省淄博市,
371400,山东省德州市,黄胜,2001,2007,市委书记,男,1954,山东省威海市,本科,雷建国,河北省,
371400,山东省德州市,赵克志,1997,2001,市委书记,男,1953,山东省青岛市,研究生,黄胜,山东省威海市,
371400,山东省德州市,黄胜,1996,2001,市长,男,1954,山东省威海市,本科,孙永春,山东省潍坊市,
371500,山东省聊城市,李长萍,2019,2022,市长,女,1975,山东省威海市,研究生,张百顺,山东潍坊市,
371500,山东省聊城市,孙爱军,2019,2022,市委书记,男,1972,山东省青岛市,研究生,李长萍,山东威海市,
371500,山东省聊城市,宋军继,2015,2019,市长,男,1965,山东省烟台市,研究生,李长萍,山东省威海市,
371500,山东省聊城市,徐景颜,2015,2018,市委书记,男,1963,山东省潍坊市,研究生,孙爱军,山东省青岛市,
371500,山东省聊城市,王忠林,2013,2015,市长,男,1962,山东省临沂市,研究生,宋军继,山东省烟台市,
371500,山东省聊城市,林峰海,2013,2015,市委书记,男,1962,山东省烟台市,本科,徐景颜,山东省潍坊市,
371500,山东省聊城市,宋远方,2007,2013,市委书记,男,1957,河北省邢台市,研究生,林峰海,山东省烟台市,
371500,山东省聊城市,林峰海,2006,2013,市长,男,1962,山东省烟台市,本科,王忠林,山东省临沂市,
371500,山东省聊城市,张秋波,2001,2006,市长,男,1953,,研究生,林峰海,山东省烟台市,
371500,山东省聊城市,郭兆信,2001,2007,市委书记,男,1951,山东省,研究生,宋远方,河北省邢台市,
371500,山东省聊城市,郭兆信,1998,2001,市长,男,1951,山东省,研究生,张秋波,,
371500,山东省聊城市,张敬涛,1997,2001,市委书记,男,1950,山东省临沂市,研究生,郭兆信,山东省,
371600,山东省滨州市,宋永祥,2020,2021,市长,男,1967,山东烟台市,研究生,李春田,黑龙江佳木斯市,
371600,山东省滨州市,佘春明,2019,2022,市委书记,男,1963,山东省济宁市,研究生,宋永祥,山东烟台市,
371600,山东省滨州市,宇向东,2018,2020,市长,男,1964,山东省烟台市,研究生,宋永祥,山东烟台市,
371600,山东省滨州市,崔洪刚,2013,2018,市长,男,1961,山东省淄博市,研究生,宇向东,山东省烟台市,
371600,山东省滨州市,张光峰,2013,2019,市委书记,男,1968,山东省德州市,研究生,佘春明,山东省济宁市,
371600,山东省滨州市,张光峰,2008,2013,市长,男,1968,山东省德州市,研究生,崔洪刚,山东省淄博市,
371600,山东省滨州市,邓向阳,2008,2013,市委书记,男,1961,山东省威海市,本科,张光峰,山东省德州市,
371600,山东省滨州市,邓向阳,2006,2008,市长,男,1961,山东省威海市,本科,张光峰,山东省德州市,
371600,山东省滨州市,孙德汉,2002,2002,市长,男,1963,山东省烟台市,研究生,安世银,山东省聊城市,
371600,山东省滨州市,安世银,2002,2006,市长,男,1954,山东省聊城市,本科,邓向阳,山东省威海市,
371600,山东省滨州市,孙德汉,2002,2008,市委书记,男,1944,山东省烟台市,研究生,邓向阳,山东省威海市,
371600,山东省滨州市,张执政,2000,2002,市长,男,1953,山东省,专科,孙德汉,山东省烟台市,
371600,山东省滨州市,王宗廉,2000,2002,市委书记,男,1944,山东省临沂市,研究生,孙德汉,山东省烟台市,
371700,山东省菏泽市,张新文,2019,至今,市委书记,男,1964,山东省泰安市,研究生,,,
371700,山东省菏泽市,陈平,2018,2021,市长,男,1967,山东省潍坊市,研究生,张伦,山东省枣庄市,
371700,山东省菏泽市,解维俊,2015,2018,市长,男,1962,山东省淄博市,研究生,陈平,山东省潍坊市,
371700,山东省菏泽市,孙爱军,2015,2019,市委书记,男,1972,山东省青岛市,研究生,张新文,山东省泰安市,
371700,山东省菏泽市,于晓明,2013,2014,市委书记,男,1957,山东省烟台市,本科,孙爱军,山东省青岛市,
371700,山东省菏泽市,孙爱军,2011,2015,市长,男,1972,山东省青岛市,研究生,解维俊,山东省淄博市,
371700,山东省菏泽市,刘士合,2008,2011,市长,男,1955,山东省滨州市,研究生,孙爱军,山东省青岛市,
371700,山东省菏泽市,赵润田,2008,2013,市委书记,男,1956,河南省濮阳市,本科,于晓明,山东省烟台市,
371700,山东省菏泽市,赵润田,2006,2008,市长,男,1956,河南省濮阳市,本科,刘士合,山东省滨州市,
371700,山东省菏泽市,杜昌文,2002,2006,市长,男,1957,山东省济宁市,研究生,赵润田,河南省濮阳市,
371700,山东省菏泽市,陈光,2002,2008,市委书记,男,1956,山东省,本科,赵润田,河南省濮阳市,
371700,山东省菏泽市,陈光,2001,2002,市长,男,1956,山东省,本科,杜昌文,山东省济宁市,
371700,山东省菏泽市,李明先,2000,2002,市委书记,男,1945,山东省烟台市,本科,陈光,山东省,
410000,河南省,尹弘,2019,2021,省长,男,1963,浙江省湖州市,本科,王凯,河南省洛阳市,
410000,河南省,王国生,2018,2021,省委书记,男,1956,山东省聊城市,研究生,楼阳生,浙江金华市,
410000,河南省,陈润儿,2016,2019,省长,男,1957,湖南省株洲市,研究生,尹弘,浙江省湖州市,
410000,河南省,谢伏瞻,2016,2018,省委书记,男,1954,湖北省恩施土家族苗族自治州,研究生,王国生,山东省聊城市,
410000,河南省,谢伏瞻,2013,2016,省长,男,1954,湖北省恩施土家族苗族自治州,研究生,陈润儿,湖南省株洲市,
410000,河南省,郭庚茂,2013,2016,省委书记,男,1950,河北省衡水市,研究生,谢伏瞻,湖北省恩施土家族苗族自治州,
410000,河南省,卢展工,2009,2013,省委书记,男,1952,浙江省宁波市,本科,郭庚茂,河北省衡水市,
410000,河南省,郭庚茂,2008,2013,省长,男,1950,河北省衡水市,研究生,谢伏瞻,湖北省恩施土家族苗族自治州,
410000,河南省,徐光春,2004,2009,省委书记,男,1944,浙江省绍兴市,研究生,卢展工,浙江省宁波市,
410000,河南省,李成玉,2003,2008,省长,男,1946,宁夏回族自治区中卫市,本科,郭庚茂,河北省衡水市,
410000,河南省,李克强,2002,2004,省委书记,男,1955,安徽省滁州市,研究生,徐光春,浙江省绍兴市,
410000,河南省,陈奎元,2000,2002,省委书记,男,1941,辽宁省,本科,李克强,安徽省滁州市,
410000,河南省,李克强,1998,2003,省长,男,1955,安徽省滁州市,研究生,李成玉,宁夏回族自治区中卫市,
410000,河南省,马忠臣,1998,2000,省委书记,男,1944,山东省泰安市,专科,陈奎元,辽宁省,
410100,河南省郑州市,侯红,2020,2022,市长,女,1967,河南南阳市,研究生,何雄,湖北孝感市,
410100,河南省郑州市,徐立毅,2019,2022,市委书记,男,1964,浙江省绍兴市,本科,安伟,河南南阳市,
410100,河南省郑州市,王新伟,2018,2020,市长,男,1967,河南省平顶山市,研究生,侯红,河南南阳市,
410100,河南省郑州市,程志明,2016,2018,市长,男,1964,河南省商丘市,本科,王新伟,河南省平顶山市,
410100,河南省郑州市,马懿,2016,2019,市委书记,男,1959,河北省保定市,本科,徐立毅,浙江省绍兴市,
410100,河南省郑州市,吴天君,2012,2016,市委书记,男,1957,河南省濮阳市,研究生,马懿,河北省保定市,
410100,河南省郑州市,吴天君,2011,2011,市长,男,1957,河南省濮阳市,研究生,马懿,河北省保定市,
410100,河南省郑州市,马懿,2011,2016,市长,男,1959,河北省保定市,本科,程志明,河南省商丘市,
410100,河南省郑州市,连维良,2010,2012,市委书记,男,1962,河南省许昌市,研究生,吴天君,河南省濮阳市,
410100,河南省郑州市,赵建才,2006,2011,市长,男,1956,山东省临沂市,研究生,吴天君,河南省濮阳市,
410100,河南省郑州市,王文超,2006,2010,市委书记,男,1950,河南省漯河市,研究生,连维良,河南省许昌市,
410100,河南省郑州市,王文超,2003,2006,市长,男,1950,河南省漯河市,研究生,赵建才,山东省临沂市,
410100,河南省郑州市,李克,2001,2006,市委书记,男,1956,广西壮族自治区崇左市,研究生,王文超,河南省漯河市,
410100,河南省郑州市,陈义初,1997,2003,市长,男,1945,,研究生,王文超,河南省漯河市,
410100,河南省郑州市,王有杰,1996,2001,市委书记,男,1941,河南省新乡市,研究生,李克,广西壮族自治区崇左市,
410200,河南省开封市,高建军,2020,至今,市委书记,男,1967,河南郑州市,研究生,,,
410200,河南省开封市,高建军,2017,2021,市长,男,1967,河南省郑州市,研究生,李湘豫,湖南省怀化市,
410200,河南省开封市,侯红,2017,2020,市委书记,女,1967,河南省南阳市,研究生,高建军,河南郑州市,
410200,河南省开封市,侯红,2015,2017,市长,女,1967,河南省南阳市,研究生,高建军,河南省郑州市,
410200,河南省开封市,吉炳伟,2015,2017,市委书记,男,1963,河南省洛阳市,研究生,侯红,河南省南阳市,
410200,河南省开封市,吉炳伟,2011,2015,市长,男,1963,河南省洛阳市,研究生,侯红,河南省南阳市,
410200,河南省开封市,祁金立,2011,2014,市委书记,男,1959,河南省安阳市,研究生,吉炳伟,河南省洛阳市,
410200,河南省开封市,周以忠,2006,2011,市长,男,1962,河南省驻马店市,研究生,吉炳伟,河南省洛阳市,
410200,河南省开封市,刘长春,2006,2011,市委书记,男,1953,山东省烟台市,研究生,祁金立,河南省安阳市,
410200,河南省开封市,刘长春,2002,2006,市长,男,1953,山东省烟台市,研究生,周以忠,河南省驻马店市,
410200,河南省开封市,孙泉砀,2002,2006,市委书记,男,1957,河南省南阳市,本科,刘长春,山东省烟台市,
410200,河南省开封市,梁绪兴,1997,2002,市委书记,,1951,,,孙泉砀,河南省南阳市,
410300,河南省洛阳市,刘宛康,2016,2021,市长,男,1962,河南省南阳市,研究生,徐衣显,河北衡水市,
410300,河南省洛阳市,李亚,2016,2021,市委书记,男,1963,河南省商丘市,研究生,江凌,广东河源市,
410300,河南省洛阳市,鲍常勇,2015,2016,市长,男,1965,广西壮族自治区南宁市,研究生,刘宛康,河南省南阳市,
410300,河南省洛阳市,陈雪枫,2013,2016,市委书记,男,1958,河南省开封市,研究生,李亚,河南省商丘市,
410300,河南省洛阳市,李柳身,2011,2015,市长,男,1957,河南省焦作市,研究生,鲍常勇,广西壮族自治区南宁市,
410300,河南省洛阳市,毛万春,2010,2013,市委书记,男,1961,河南省安阳市,研究生,陈雪枫,河南省开封市,
410300,河南省洛阳市,连维良,2006,2006,市长,男,1962,河南省许昌市,研究生,郭洪昌,河南省安阳市,
410300,河南省洛阳市,郭洪昌,2006,2011,市长,男,1956,河南省安阳市,研究生,李柳身,河南省焦作市,
410300,河南省洛阳市,连维良,2006,2010,市委书记,男,1962,河南省许昌市,研究生,毛万春,河南省安阳市,
410300,河南省洛阳市,李贵基,2001,2006,市长,男,1949,河南省,本科,连维良,河南省许昌市,
410300,河南省洛阳市,孙善武,2001,2006,市委书记,男,1947,湖北省武汉市,本科,连维良,河南省许昌市,
410300,河南省洛阳市,刘典立,1996,2001,市长,,,,,李贵基,河南省,
410300,河南省洛阳市,李柏栓,1994,2000,市委书记,,,,,孙善武,湖北省武汉市,
410400,河南省平顶山市,周斌,2017,2017,市长,男,1962,河南省周口市,研究生,张雷明,河南省鹤壁市,
410400,河南省平顶山市,张雷明,2017,2021,市长,男,1966,河南省鹤壁市,本科,赵文峰,河南周口市,
410400,河南省平顶山市,周斌,2017,2021,市委书记,男,1962,河南省周口市,研究生,张雷明,河南鹤壁市,
410400,河南省平顶山市,郭瑞民,2016,2016,市委书记,男,1962,河南省新乡市,本科,胡荃,河南省濮阳市,
410400,河南省平顶山市,胡荃,2016,2017,市委书记,男,1958,河南省濮阳市,本科,周斌,河南省周口市,
410400,河南省平顶山市,张国伟,2013,2017,市长,男,1963,河南省南阳市,研究生,周斌,河南省周口市,
410400,河南省平顶山市,陈建生,2013,2016,市委书记,男,1956,河南省安阳市,研究生,郭瑞民,河南省新乡市,
410400,河南省平顶山市,陈建生,2010,2013,市长,男,1956,河南省安阳市,研究生,张国伟,河南省南阳市,
410400,河南省平顶山市,李恩东,2008,2010,市长,男,1958,河南省周口市,研究生,陈建生,河南省安阳市,
410400,河南省平顶山市,赵顷霖,2008,2013,市委书记,男,1954,河南省新乡市,本科,陈建生,河南省安阳市,
410400,河南省平顶山市,赵顷霖,2005,2008,市长,男,1954,河南省新乡市,本科,李恩东,河南省周口市,
410400,河南省平顶山市,王照平,2003,2005,市长,男,1957,河南省南阳市,研究生,赵顷霖,河南省新乡市,
410400,河南省平顶山市,邓永俭,2003,2008,市委书记,男,1953,湖北省,本科,赵顷霖,河南省新乡市,
410400,河南省平顶山市,邓永俭,1998,2003,市长,男,1962,湖北省,本科,王照平,河南省南阳市,
410400,河南省平顶山市,田承忠,1998,2003,市委书记,男,1953,山东省泰安市,研究生,邓永俭,湖北省,
410500,河南省安阳市,袁家健,2019,2021,市长,男,1971,安徽省合肥市,研究生,高永,河北唐山市,
410500,河南省安阳市,靳磊,2018,2019,市长,男,1970,河南省驻马店市,研究生,袁家健,安徽省合肥市,
410500,河南省安阳市,李公乐,2016,2021,市委书记,男,1962,河南省濮阳市,本科,袁家健,安徽合肥市,
410500,河南省安阳市,王新伟,2015,2018,市长,男,1967,河南省平顶山市,研究生,靳磊,河南省驻马店市,
410500,河南省安阳市,丁巍,2013,2016,市委书记,男,1957,山西省晋城市,研究生,李公乐,河南省濮阳市,
410500,河南省安阳市,马林青,2012,2015,市长,男,1961,河南省开封市,研究生,王新伟,河南省平顶山市,
,更多数据，尽在“马克数据网”,官网：www.macrodatas.cn,,,,,,,,,,
410500,河南省安阳市,张笑东,2012,2013,市委书记,男,1963,河南省商丘市,研究生,丁巍,山西省晋城市,
410500,河南省安阳市,张笑东,2008,2012,市长,男,1963,河南省商丘市,研究生,马林青,河南省开封市,
410500,河南省安阳市,张广智,2008,2012,市委书记,男,1957,河南省商丘市,研究生,张笑东,河南省商丘市,
410500,河南省安阳市,董永安,2004,2008,市长,男,1956,陕西省西安市,研究生,张笑东,河南省商丘市,
410500,河南省安阳市,靳绥东,2004,2008,市委书记,男,1954,山东省济宁市,研究生,张广智,河南省商丘市,
410500,河南省安阳市,靳绥东,2001,2004,市长,男,1954,山东省济宁市,研究生,董永安,陕西省西安市,
410500,河南省安阳市,方晓宇,2001,2003,市委书记,男,1945,河北省保定市,研究生,靳绥东,山东省济宁市,
410500,河南省安阳市,方晓宇,1997,2001,市长,男,1962,河北省保定市,研究生,靳绥东,山东省济宁市,
410500,河南省安阳市,朱天宝,1996,2001,市委书记,男,1945,江苏省,本科,方晓宇,河北省保定市,
410600,河南省鹤壁市,马富国,2018,至今,市委书记,男,1963,河南省商丘市,研究生,,,
410600,河南省鹤壁市,郭浩,2017,至今,市长,男,1974,江苏省徐州市,研究生,,,
410600,河南省鹤壁市,唐远游,2015,2017,市长,男,1969,重庆市,研究生,郭浩,江苏省徐州市,
410600,河南省鹤壁市,范修芳,2015,2018,市委书记,男,1959,河南省商丘市,研究生,马富国,河南省商丘市,
410600,河南省鹤壁市,范修芳,2013,2015,市长,男,1959,河南省商丘市,研究生,唐远游,重庆市,
410600,河南省鹤壁市,魏小东,2013,2015,市委书记,男,1961,福建省漳州市,本科,范修芳,河南省商丘市,
410600,河南省鹤壁市,魏小东,2011,2013,市长,男,1961,福建省漳州市,本科,范修芳,河南省商丘市,
410600,河南省鹤壁市,丁巍,2011,2013,市委书记,男,1957,山西省晋城市,研究生,魏小东,福建省漳州市,
410600,河南省鹤壁市,丁巍,2008,2011,市长,男,1957,山西省晋城市,研究生,魏小东,福建省漳州市,
410600,河南省鹤壁市,郭迎光,2008,2011,市委书记,男,1958,山西省晋城市,研究生,丁巍,山西省晋城市,
410600,河南省鹤壁市,李培育,2003,2008,市长,男,1963,湖南省湘西土家族苗族自治州,研究生,丁巍,山西省晋城市,
410600,河南省鹤壁市,王训智,2003,2008,市委书记,男,1949,河南省新乡市,本科,郭迎光,山西省晋城市,
410600,河南省鹤壁市,王训智,2001,2003,市长,男,1949,河南省新乡市,本科,李培育,湖南省湘西土家族苗族自治州,
410600,河南省鹤壁市,杨海平,1998,2001,市长,男,1967,江苏省,研究生,王训智,河南省新乡市,
410600,河南省鹤壁市,李新民,1998,2003,市委书记,男,1951,河南省驻马店市,研究生,王训智,河南省新乡市,
410700,河南省新乡市,张国伟,2017,2021,市委书记,男,1963,河南省南阳市,研究生,李卫东,河南开封市,
410700,河南省新乡市,王登喜,2016,2021,市长,,1963,河南省安阳市,研究生,魏建平,河南省信阳市,
410700,河南省新乡市,王小平,2015,2016,市长,男,1962,河北省石家庄市,研究生,王登喜,河南省安阳市,
410700,河南省新乡市,舒庆,2015,2016,市委书记,男,1964,山东省潍坊市,研究生,张国伟,河南省南阳市,
410700,河南省新乡市,舒庆,2014,2015,市长,男,1964,山东省潍坊市,研究生,王小平,河北省石家庄市,
410700,河南省新乡市,王战营,2011,2014,市长,男,1965,河南省许昌市,研究生,舒庆,山东省潍坊市,
410700,河南省新乡市,李庆贵,2011,2015,市委书记,男,1955,河南省南阳市,本科,舒庆,山东省潍坊市,
410700,河南省新乡市,李庆贵,2006,2011,市长,男,1955,河南省南阳市,本科,王战营,河南省许昌市,
410700,河南省新乡市,吴天君,2006,2011,市委书记,男,1957,河南省濮阳市,研究生,李庆贵,河南省南阳市,
410700,河南省新乡市,连维良,2001,2001,市长,男,1962,河南省许昌市,研究生,吴天君,河南省濮阳市,
410700,河南省新乡市,吴天君,2001,2006,市长,男,1957,河南省濮阳市,研究生,李庆贵,河南省南阳市,
410700,河南省新乡市,连维良,2001,2006,市委书记,男,1962,河南省许昌市,研究生,吴天君,河南省濮阳市,
410700,河南省新乡市,符文朗,1997,2001,市委书记,,,,,连维良,河南省许昌市,
410700,河南省新乡市,王富钧,1993,2001,市长,,,,,连维良,河南省许昌市,
410800,河南省焦作市,王小平,2016,2021,市委书记,男,1962,河北省石家庄市,研究生,葛巧红,,
410800,河南省焦作市,徐衣显,2015,2021,市长,男,1967,河北省衡水市,研究生,李亦博,河南信阳市,
410800,河南省焦作市,张文深,2013,2015,市长,男,1961,河南省许昌市,研究生,徐衣显,河北省衡水市,
410800,河南省焦作市,孙立坤,2013,2016,市委书记,男,1957,河南省驻马店市,研究生,王小平,河北省石家庄市,
410800,河南省焦作市,孙立坤,2008,2013,市长,男,1957,河南省驻马店市,研究生,张文深,河南省许昌市,
410800,河南省焦作市,路国贤,2008,2013,市委书记,男,1954,河南省许昌市,本科,孙立坤,河南省驻马店市,
410800,河南省焦作市,路国贤,2006,2008,市长,男,1954,河南省许昌市,本科,孙立坤,河南省驻马店市,
410800,河南省焦作市,铁代生,2004,2008,市委书记,男,1951,河南省许昌市,研究生,路国贤,河南省许昌市,
410800,河南省焦作市,毛超峰,2001,2006,市长,男,1965,河南省商丘市,研究生,路国贤,河南省许昌市,
410800,河南省焦作市,秦玉海,2001,2004,市委书记,男,1953,黑龙江省,专科,铁代生,河南省许昌市,
410800,河南省焦作市,秦玉海,1999,2001,市长,男,1953,黑龙江省,专科,毛超峰,河南省商丘市,
410800,河南省焦作市,刘其文,1998,2001,市委书记,男,1946,河南省南阳市,本科,秦玉海,黑龙江省,
410900,河南省濮阳市,杨青玖,2018,2021,市长,男,1969,河南省许昌市,研究生,万正峰,河南信阳市,
410900,河南省濮阳市,宋殿宇,2018,2021,市委书记,男,1963,河南省驻马店市,研究生,杨青玖,河南省许昌市,
410900,河南省濮阳市,宋殿宇,2016,2018,市长,男,1963,河南省驻马店市,研究生,杨青玖,河南省许昌市,
410900,河南省濮阳市,何雄,2015,2018,市委书记,男,1969,湖北省孝感市,研究生,宋殿宇,河南省驻马店市,
410900,河南省濮阳市,赵瑞东,2013,2016,市长,男,1967,河南省南阳市,本科,宋殿宇,河南省驻马店市,
410900,河南省濮阳市,盛国民,2011,2013,市长,男,1956,河南省许昌市,本科,赵瑞东,河南省南阳市,
410900,河南省濮阳市,段喜中,2010,2015,市委书记,男,1955,河南省许昌市,本科,何雄,湖北省孝感市,
410900,河南省濮阳市,王艳玲,2009,2011,市长,女,1962,河南省安阳市,研究生,盛国民,河南省许昌市,
410900,河南省濮阳市,梁铁虎,2004,2009,市长,男,1950,河南省,本科,王艳玲,河南省安阳市,
410900,河南省濮阳市,杨盛道,2001,2004,市长,男,1955,河南省周口市,研究生,梁铁虎,河南省,
410900,河南省濮阳市,杨盛道,2001,2001,市委书记,男,1955,河南省,研究生,吴灵臣,河南省洛阳市,
410900,河南省濮阳市,吴灵臣,2001,2010,市委书记,男,1950,河南省洛阳市,研究生,段喜中,河南省许昌市,
410900,河南省濮阳市,张世军,1996,2001,市委书记,男,1963,河南省,本科,杨盛道,河南省,
410900,河南省濮阳市,黄廷远,1995,2001,市长,男,1943,山东省,本科,杨盛道,河南省周口市,
411000,河南省许昌市,史根治,2019,2021,市长,男,1965,河南省开封市,研究生,刘涛,河南南阳市,
411000,河南省许昌市,胡五岳,2018,2021,市委书记,男,1963,河南省洛阳市,本科,史根治,河南开封市,
411000,河南省许昌市,胡五岳,2016,2019,市长,男,1963,河南省洛阳市,本科,史根治,河南省开封市,
411000,河南省许昌市,武国定,2016,2018,市委书记,男,1963,河南省平顶山市,研究生,胡五岳,河南省洛阳市,
411000,河南省许昌市,武国定,2015,2016,市长,男,1963,河南省平顶山市,研究生,胡五岳,河南省洛阳市,
411000,河南省许昌市,王树山,2013,2016,市委书记,男,1957,山东省德州市,研究生,武国定,河南省平顶山市,
411000,河南省许昌市,张国晖,2010,2015,市长,男,1956,河南省信阳市,本科,武国定,河南省平顶山市,
411000,河南省许昌市,李亚,2010,2013,市委书记,男,1963,河南省商丘市,研究生,王树山,山东省德州市,
411000,河南省许昌市,李亚,2006,2010,市长,男,1963,河南省商丘市,研究生,张国晖,河南省信阳市,
411000,河南省许昌市,毛万春,2006,2010,市委书记,男,1961,河南省安阳市,研究生,李亚,河南省商丘市,
411000,河南省许昌市,毛万春,2001,2006,市长,男,1961,河南省安阳市,研究生,李亚,河南省商丘市,
411000,河南省许昌市,刘春良,2000,2006,市委书记,男,1954,山东省济宁市,研究生,毛万春,河南省安阳市,
411000,河南省许昌市,刘春良,1998,2000,市长,男,1954,山东省济宁市,研究生,毛万春,河南省安阳市,
411000,河南省许昌市,孔玉芳,1998,2000,市委书记,女,1951,河南省信阳市,研究生,刘春良,山东省济宁市,
411100,河南省漯河市,刘尚进,2017,2021,市长,男,1970,河南省南阳市,本科,秦保强,河南南阳市,
411100,河南省漯河市,蒿慧杰,2017,2021,市委书记,男,1968,河南省郑州市,研究生,刘尚进,河南南阳市,
411100,河南省漯河市,蒿慧杰,2016,2017,市长,男,1968,河南省郑州市,研究生,刘尚进,河南省南阳市,
411100,河南省漯河市,马正跃,2013,2017,市委书记,男,1958,河南省信阳市,本科,蒿慧杰,河南省郑州市,
411100,河南省漯河市,吕清海,2011,2011,市长,男,1959,河南省新乡市,本科,曹存正,河南省新乡市,
411100,河南省漯河市,曹存正,2011,2016,市长,男,1957,河南省新乡市,研究生,蒿慧杰,河南省郑州市,
411100,河南省漯河市,祁金立,2006,2011,市长,男,1959,河南省安阳市,研究生,吕清海,河南省新乡市,
411100,河南省漯河市,靳克文,2006,2013,市委书记,男,1954,河南省,本科,马正跃,河南省信阳市,
411100,河南省漯河市,靳克文,2002,2006,市长,男,1954,河南省,本科,祁金立,河南省安阳市,
411100,河南省漯河市,史宁安,2000,2002,市长,男,1955,山东省潍坊市,研究生,靳克文,河南省,
411100,河南省漯河市,刘炳旺,1999,2000,市长,男,1946,河南省洛阳市,本科,史宁安,山东省潍坊市,
411100,河南省漯河市,刘炳旺,1999,2006,市委书记,男,1946,河南省洛阳市,本科,靳克文,河南省,
411200,河南省三门峡市,刘南昌,2016,至今,市委书记,男,1963,湖南省邵阳市,研究生,,,
411200,河南省三门峡市,安伟,2015,2021,市长,男,1966,河南省南阳市,研究生,范付中,河南省开封市,
411200,河南省三门峡市,赵海燕,2015,2016,市委书记,女,1963,河南省新乡市,研究生,刘南昌,湖南省邵阳市,
411200,河南省三门峡市,赵海燕,2011,2015,市长,女,1963,河南省新乡市,研究生,安伟,河南省南阳市,
411200,河南省三门峡市,杨树平,2011,2015,市委书记,男,1957,河南省商丘市,研究生,赵海燕,河南省新乡市,
411200,河南省三门峡市,杨树平,2008,2011,市长,男,1957,河南省商丘市,研究生,赵海燕,河南省新乡市,
411200,河南省三门峡市,李文慧,2008,2011,市委书记,男,1957,河南省安阳市,研究生,杨树平,河南省商丘市,
411200,河南省三门峡市,李文慧,2004,2008,市长,男,1957,河南省安阳市,研究生,杨树平,河南省商丘市,
411200,河南省三门峡市,连子恒,2004,2008,市委书记,男,1951,河南省许昌市,研究生,李文慧,河南省安阳市,
411200,河南省三门峡市,连子恒,2001,2004,市长,男,1951,河南省许昌市,研究生,李文慧,河南省安阳市,
411200,河南省三门峡市,申振君,2001,2004,市委书记,男,1955,广西壮族自治区南宁市,研究生,连子恒,河南省许昌市,
411200,河南省三门峡市,申振君,1998,2001,市长,男,1955,广西壮族自治区南宁市,研究生,连子恒,河南省许昌市,
411200,河南省三门峡市,孙善武,1995,2001,市委书记,男,1947,湖北省武汉市,本科,申振君,广西壮族自治区南宁市,
411300,河南省南阳市,霍好胜,2016,2021,市长,男,1963,河南省安阳市,研究生,王智慧,河南周口市,
411300,河南省南阳市,张文深,2016,2021,市委书记,男,1961,河南省许昌市,研究生,朱是西,河南许昌市,
411300,河南省南阳市,程志明,2013,2016,市长,男,1964,河南省商丘市,本科,霍好胜,河南省安阳市,
411300,河南省南阳市,穆为民,2013,2016,市委书记,男,1961,河南省平顶山市,研究生,张文深,河南省许昌市,
411300,河南省南阳市,李文慧,2011,2013,市委书记,男,1957,河南省安阳市,研究生,穆为民,河南省平顶山市,
